     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000
     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000
     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000
     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000
     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000
     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000
     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000
     0.000	     0.000	     0.000	     0.000	     0.000	     0.128	     0.129	     0.000	     0.000	     0.000
     0.000	     0.000	     0.000	     0.125	     0.127	     0.129	     0.130	     0.000	     0.000	     0.000
     0.000	     0.000	     0.122	     0.124	     0.127	     0.130	     0.131	     0.132	     0.000	     0.000
     0.000	     0.000	     0.123	     0.125	     0.129	     0.131	     0.132	     0.133	     0.135	     0.000
     0.000	     0.000	     0.000	     0.131	     0.132	     0.132	     0.132	     0.133	     0.135	     0.137
     0.000	     0.000	     0.000	     0.134	     0.134	     0.132	     0.131	     0.132	     0.135	     0.137
     0.000	     0.000	     0.000	     0.133	     0.133	     0.129	     0.128	     0.130	     0.134	     0.000
     0.000	     0.000	     0.000	     0.000	     0.130	     0.124	     0.122	     0.128	     0.000	     0.000
     0.000	     0.000	     0.000	     0.000	     0.000	     0.123	     0.000	     0.000	     0.000	     0.000
     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.145
     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.000
