0.000	0.000	0.000	0.000	0.810	0.936	0.806	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.681	0.806	0.781	0.000	0.508	0.508
0.000	0.000	0.314	0.413	0.559	0.650	0.693	0.000	0.508	0.508
0.000	0.000	0.651	0.608	0.592	0.572	0.624	0.000	0.508	0.508
0.000	0.000	0.662	0.609	0.728	0.594	0.616	0.000	0.508	0.508
0.000	0.000	0.653	0.653	0.680	0.603	0.691	0.000	0.508	0.508
0.000	0.579	0.621	0.634	0.585	0.621	0.681	0.621	0.000	0.508
0.442	0.498	0.594	0.596	0.585	0.621	0.622	0.558	0.000	0.508
0.448	0.468	0.580	0.568	0.572	0.616	0.622	0.496	0.619	0.000
0.442	0.584	0.605	0.551	0.567	0.616	0.622	0.398	0.571	0.000
0.534	0.589	0.547	0.585	0.607	0.616	0.642	0.398	0.551	0.000
0.000	0.616	0.558	0.506	0.607	0.657	0.609	0.392	0.524	0.493
0.000	0.602	0.581	0.465	0.594	0.740	0.584	0.392	0.486	0.464
0.000	0.603	0.595	0.620	0.639	0.651	0.592	0.392	0.490	0.000
0.000	0.000	0.576	0.638	0.585	0.584	0.526	0.438	0.470	0.000
0.000	0.000	0.000	0.672	0.537	0.524	0.517	0.438	0.000	0.203
0.000	0.000	0.000	0.000	0.227	0.243	0.450	0.000	0.203	0.203
0.000	0.000	0.000	0.000	0.000	0.000	0.450	0.584	0.203	0.203

