0.000	0.000	0.000	0.000	0.792	0.878	0.819	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.850	0.580	0.768	0.000	1.000	1.000
0.000	0.000	0.759	0.488	0.810	0.538	0.717	0.000	1.000	1.000
0.000	0.000	0.740	0.576	0.784	0.576	0.748	0.000	1.000	1.000
0.000	0.000	0.718	0.563	0.672	0.690	0.713	0.000	1.000	1.000
0.000	0.000	0.764	0.697	0.686	0.700	0.748	0.000	1.000	1.000
0.000	0.578	0.590	0.734	0.835	0.690	0.728	0.753	0.000	1.000
0.498	0.564	0.544	0.734	0.864	0.718	0.700	0.778	0.000	1.000
0.420	0.795	0.522	0.730	0.864	0.718	0.728	0.767	0.605	0.000
0.695	0.635	0.482	0.801	0.871	0.707	0.707	0.700	0.585	0.000
0.632	0.449	0.589	0.788	0.903	0.653	0.756	0.588	0.544	0.000
0.000	0.268	0.648	0.672	0.903	0.621	0.734	0.588	0.686	0.662
0.000	0.342	0.781	0.680	0.897	0.780	0.725	0.588	0.690	0.828
0.000	0.690	0.713	0.720	0.896	0.492	0.701	0.546	0.598	0.000
0.000	0.000	0.456	0.862	0.570	0.569	0.710	0.592	0.814	0.000
0.000	0.000	0.000	0.459	0.608	0.720	0.664	0.592	0.000	0.798
0.000	0.000	0.000	0.000	0.756	0.632	0.646	0.000	0.814	0.798
0.000	0.000	0.000	0.000	0.000	0.000	0.646	0.533	0.710	0.696

