0.000	0.000	0.000	0.000	0.806	0.897	0.806	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.690	0.769	0.756	0.000	0.493	0.493
0.000	0.000	0.450	0.440	0.570	0.640	0.680	0.000	0.493	0.493
0.000	0.000	0.682	0.608	0.588	0.563	0.670	0.000	0.493	0.493
0.000	0.000	0.748	0.638	0.730	0.607	0.670	0.000	0.493	0.493
0.000	0.000	0.773	0.675	0.720	0.612	0.691	0.000	0.493	0.493
0.000	0.593	0.682	0.638	0.634	0.639	0.696	0.643	0.000	0.493
0.421	0.476	0.616	0.639	0.634	0.639	0.653	0.585	0.000	0.493
0.442	0.544	0.547	0.616	0.660	0.657	0.638	0.555	0.619	0.000
0.459	0.622	0.600	0.638	0.676	0.638	0.634	0.454	0.558	0.000
0.722	0.667	0.547	0.713	0.713	0.651	0.625	0.454	0.465	0.000
0.000	0.571	0.608	0.589	0.713	0.630	0.634	0.448	0.554	0.638
0.000	0.544	0.672	0.533	0.726	0.686	0.609	0.448	0.532	0.508
0.000	0.799	0.756	0.655	0.788	0.623	0.592	0.435	0.490	0.000
0.000	0.000	0.672	0.729	0.600	0.554	0.592	0.506	0.221	0.000
0.000	0.000	0.000	0.672	0.497	0.600	0.569	0.506	0.000	0.203
0.000	0.000	0.000	0.000	0.295	0.405	0.518	0.000	0.221	0.203
0.000	0.000	0.000	0.000	0.000	0.000	0.518	0.822	0.221	0.203

