0.000	0.000	0.000	0.000	0.163	0.200	0.100	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.125	0.200	0.100	0.000	0.050	0.050
0.000	0.000	0.150	0.100	0.150	0.200	0.100	0.000	0.050	0.050
0.000	0.000	0.100	0.100	0.150	0.200	0.100	0.000	0.050	0.050
0.000	0.000	0.150	0.200	1.500	0.200	0.100	0.000	0.050	0.050
0.000	0.000	0.150	0.200	1.500	0.200	0.100	0.000	0.050	0.050
0.000	0.220	0.400	0.500	1.500	0.200	0.100	0.100	0.000	0.050
0.080	0.040	0.100	1.500	2.000	0.200	0.700	0.100	0.000	0.050
0.350	0.450	4.000	1.500	4.500	0.200	0.100	0.100	0.100	0.000
0.180	0.300	10.000	0.300	4.500	0.200	0.100	0.100	0.100	0.000
0.250	0.250	0.900	0.800	4.500	0.200	0.500	0.300	0.100	0.000
0.000	0.200	3.500	0.800	3.500	0.200	0.600	0.800	0.100	0.800
0.000	1.500	2.500	25.000	3.500	0.200	0.800	0.900	0.300	0.550
0.000	4.000	0.550	35.000	0.600	0.200	0.900	0.900	0.300	0.000
0.000	0.000	0.050	85.000	0.800	0.300	0.900	0.900	0.300	0.000
0.000	0.000	0.000	160.000	60.000	0.200	0.900	0.300	0.000	0.050
0.000	0.000	0.000	0.000	220.000	0.800	0.900	0.000	0.100	0.050
0.000	0.000	0.000	0.000	0.000	0.000	4.000	0.300	0.100	0.050
