     0.000	     0.000	     0.000	     0.000	     0.000	    21.449	     0.000	     0.000	     0.000	     0.000
     0.000	     0.000	     0.000	     0.000	    21.620	    21.587	    21.510	     0.000	     0.000	     0.000
     0.000	     0.000	    21.687	    21.733	    21.752	    21.721	    21.632	     0.000	     0.000	     0.000
     0.000	     0.000	    21.774	    21.824	    21.855	    21.830	     0.000	     0.000	     0.000	     0.000
     0.000	     0.000	     0.000	    21.869	    21.897	    21.879	    21.774	     0.000	     0.000	     0.000
     0.000	     0.000	     0.000	    21.899	    21.887	    21.860	    21.756	     0.000	     0.000	     0.000
     0.000	     0.000	    22.144	    22.041	    21.936	    21.845	    21.713	     0.000	     0.000	     0.000
     0.000	    22.540	    22.559	    22.396	    22.149	    21.918	    21.697	    21.464	     0.000	     0.000
     0.000	    22.995	    23.128	    22.891	    22.451	    22.045	    21.704	    21.401	     0.000	     0.000
     0.000	    23.335	    23.610	    23.271	    22.652	    22.124	    21.685	    21.311	    20.998	     0.000
     0.000	    23.248	    23.509	    23.168	    22.638	    22.124	    21.607	    21.164	    20.821	     0.000
     0.000	    22.792	    22.934	    22.921	    22.747	    22.136	    21.431	    20.912	    20.571	    20.333
     0.000	    22.375	    22.669	    23.148	    23.120	    22.001	    20.991	    20.487	    20.234	    20.067
     0.000	     0.000	    22.268	    22.652	    22.380	    20.939	    20.046	    19.886	    19.847	     0.000
     0.000	     0.000	     0.000	    21.450	    20.711	    19.400	    19.030	    19.355	    19.504	     0.000
     0.000	     0.000	     0.000	     0.000	    19.929	    19.124	    18.921	    19.171	     0.000	    19.258
     0.000	     0.000	     0.000	     0.000	    19.750	    19.368	    19.173	     0.000	    18.946	    19.014
     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	    19.161	    18.809	    18.656	    18.844
