24	353.26
48	377.85
72	369.15
96	413.50
120	390.84
144	403.58
168	447.92
192	393.48
216	395.32
240	396.02
264	424.65
288	401.56
312	343.51
336	382.06
360	379.78
384	391.46
408	393.13
432	452.57
456	383.56
480	412.45
504	442.13
528	461.62
552	386.80
576	410.60
600	415.43
624	411.83
648	443.18
672	453.72
696	451.52
720	445.29
744	470.22
768	472.68
792	512.46
816	539.07
840	475.14
864	529.32
888	545.48
912	525.28
936	528.18
960	496.92
984	539.24
1008	528.18
1032	523.26
1056	548.29
1080	533.89
1104	593.95
1128	513.69
1152	635.75
1176	605.63
1200	538.80
1224	615.90
1248	570.15
1272	586.92
1296	648.39
1320	695.63
1344	672.19
1368	660.68
1392	655.07
1416	572.70
1440	655.15
1464	684.66
1488	700.55
1512	698.97
1536	688.17
1560	666.39
1584	594.48
1608	654.98
1632	699.23
1656	647.43
1680	711.44
1704	837.27
1728	844.65
1752	769.57
1776	748.93
1800	790.91
1824	829.90
1848	833.32
1872	919.55
1896	853.17
1920	920.16
1944	897.60
1968	899.44
1992	939.48
2016	953.53
2040	860.54
2064	949.32
2088	865.81
2112	854.13
2136	871.52
2160	857.82
2184	902.43
2208	903.13
2232	829.46
2256	884.78
2280	881.62
2304	978.12
2328	1069.62
2352	1005.96
2376	862.56
2400	883.55
2424	921.48
2448	944.49
2472	1048.54
2496	1030.45
2520	936.15
2544	973.20
2568	889.69
2592	972.59
2616	1099.30
2640	1133.54
2664	1030.37
2688	1091.66
2712	1126.34
2736	1080.59
2760	1015.97
2784	1092.62
2808	1179.29
2832	1111.33
2856	1031.33
2880	1078.40
2904	1145.57
2928	1064.61
2952	1091.13
2976	1130.65
3000	1105.62
3024	1044.15
3048	1209.94
3072	1191.32
3096	1274.30
3120	1237.42
3144	1143.47
3168	1124.67
3192	1192.55
3216	1215.38
3240	1264.38
3264	1324.79
3288	1262.36
3312	1250.07
3336	1281.59
3360	1184.74
3384	1320.23
3408	1308.29
3432	1239.79
3456	1116.77
3480	1230.05
3504	1260.69
3528	1310.66
3552	1211.17
3576	1296.34
3600	1377.74
3624	1282.82
3648	1310.13
3672	1334.80
3696	1404.97
3720	1381.34
3744	1299.51
3768	1345.08
3792	1255.86
3816	1284.40
3840	1240.41
3864	1383.80
3888	1406.90
3912	1311.27
3936	1266.49
3960	1325.32
3984	1334.89
4008	1349.38
4032	1230.66
4056	1280.36
4080	1263.85
4104	1285.54
4128	1448.69
4152	1459.76
4176	1482.77
4200	1470.47
4224	1507.97
4248	1524.30
4272	1507.44
4296	1447.82
4320	1442.37
4344	1383.19
4368	1470.56
4392	1380.29
4416	1445.36
4440	1457.39
4464	1486.54
4488	1465.47
4512	1441.23
4536	1421.03
4560	1398.12
4584	1401.28
4608	1434.91
4632	1385.91
4656	1389.42
4680	1402.42
4704	1380.38
4728	1425.51
4752	1421.82
4776	1431.22
4800	1455.54
4824	1409.09
4848	1375.55
4872	1432.27
4896	1456.69
4920	1401.01
4944	1390.74
4968	1360.45
4992	1325.85
5016	1364.13
5040	1400.57
5064	1349.21
5088	1329.36
5112	1326.38
5136	1284.67
5160	1339.11
5184	1326.29
5208	1331.64
5232	1308.73
5256	1276.06
5280	1297.40
5304	1262.27
5328	1285.37
5352	1289.85
5376	1217.05
5400	1226.27
5424	1224.43
5448	1271.05
5472	1194.22
5496	1244.18
5520	1224.78
5544	1190.71
5568	1220.21
5592	1220.65
5616	1195.98
5640	1166.91
5664	1193.61
5688	1203.62
5712	1158.13
5736	1167.17
5760	1071.90
5784	1109.75
5808	1060.92
5832	1104.48
5856	1098.24
5880	1041.43
5904	1027.03
5928	1089.29
5952	1028.96
5976	1019.30
6000	1008.85
6024	967.14
6048	1020.00
6072	1023.25
6096	1028.43
6120	1024.83
6144	1045.03
6168	985.50
6192	920.43
6216	924.20
6240	916.65
6264	820.41
6288	870.38
6312	916.13
6336	915.33
6360	887.85
6384	901.20
6408	881.97
6432	887.24
6456	845.96
6480	812.95
6504	780.90
6528	804.17
6552	791.52
6576	817.51
6600	805.92
6624	811.02
6648	780.63
6672	780.02
6696	811.81
6720	764.74
6744	710.91
6768	680.71
6792	728.21
6816	705.29
6840	724.52
6864	642.95
6888	669.20
6912	678.69
6936	682.90
6960	654.98
6984	643.21
7008	712.14
7032	649.01
7056	619.50
7080	625.12
7104	625.39
7128	574.46
7152	639.00
7176	577.35
7200	632.32
7224	615.99
7248	536.43
7272	616.52
7296	534.76
7320	551.98
7344	525.63
7368	517.29
7392	523.79
7416	497.45
7440	507.98
7464	485.59
7488	517.82
7512	516.68
7536	471.37
7560	427.46
7584	435.45
7608	397.52
7632	469.70
7656	419.73
7680	452.22
7704	417.98
7728	389.97
7752	387.24
7776	430.45
7800	439.84
7824	388.30
7848	398.31
7872	360.46
7896	399.10
7920	386.63
7944	359.41
7968	356.60
7992	400.42
8016	317.43
8040	335.35
8064	380.22
8088	322.97
8112	344.30
8136	310.94
8160	372.05
8184	377.06
8208	309.36
8232	353.35
8256	327.01
8280	340.79
8304	344.74
8328	403.05
8352	383.03
8376	368.10
8400	351.42
8424	365.12
8448	379.43
8472	368.10
8496	376.09
8520	368.63
8544	334.03
8568	301.37
8592	350.63
8616	341.49
8640	336.14
8664	330.43
8688	318.22
8712	333.50
8736	353.70
8760	339.83
