     0.000	     0.000	     0.000	     0.000	     0.000	     0.133	     0.000	     0.000	     0.000	     0.000
     0.000	     0.000	     0.000	     0.000	     0.133	     0.133	     0.133	     0.000	     0.000	     0.000
     0.000	     0.000	     0.133	     0.133	     0.134	     0.134	     0.134	     0.000	     0.000	     0.000
     0.000	     0.000	     0.133	     0.134	     0.135	     0.135	     0.000	     0.000	     0.000	     0.000
     0.000	     0.000	     0.000	     0.134	     0.136	     0.135	     0.134	     0.000	     0.000	     0.000
     0.000	     0.000	     0.000	     0.133	     0.135	     0.135	     0.133	     0.000	     0.000	     0.000
     0.000	     0.000	     0.127	     0.129	     0.131	     0.132	     0.131	     0.000	     0.000	     0.000
     0.000	     0.122	     0.122	     0.124	     0.126	     0.128	     0.129	     0.130	     0.000	     0.000
     0.000	     0.117	     0.116	     0.118	     0.122	     0.125	     0.127	     0.129	     0.000	     0.000
     0.000	     0.115	     0.113	     0.115	     0.120	     0.123	     0.126	     0.128	     0.130	     0.000
     0.000	     0.115	     0.113	     0.116	     0.120	     0.123	     0.125	     0.128	     0.130	     0.000
     0.000	     0.119	     0.118	     0.119	     0.120	     0.122	     0.125	     0.128	     0.131	     0.132
     0.000	     0.121	     0.120	     0.119	     0.119	     0.122	     0.126	     0.129	     0.132	     0.134
     0.000	     0.000	     0.122	     0.121	     0.121	     0.124	     0.126	     0.129	     0.133	     0.000
     0.000	     0.000	     0.000	     0.125	     0.125	     0.125	     0.125	     0.130	     0.136	     0.000
     0.000	     0.000	     0.000	     0.000	     0.128	     0.126	     0.125	     0.133	     0.000	     0.144
     0.000	     0.000	     0.000	     0.000	     0.133	     0.133	     0.136	     0.000	     0.154	     0.152
     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	     0.148	     0.160	     0.165	     0.158
