0.000	0.000	0.000	0.000	0.094	0.100	0.300	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.088	0.100	0.300	0.000	0.050	0.050
0.000	0.000	0.100	0.050	0.075	0.100	0.300	0.000	0.050	0.050
0.000	0.000	0.300	0.050	0.075	0.100	0.300	0.000	0.050	0.050
0.000	0.000	0.400	0.050	1.500	0.100	0.300	0.000	0.050	0.050
0.000	0.000	0.300	0.050	1.500	0.100	0.300	0.000	0.050	0.050
0.000	0.053	0.100	0.100	1.500	0.100	0.300	0.325	0.000	0.050
0.020	0.005	0.050	0.100	1.500	0.100	0.100	0.300	0.000	0.050
0.040	0.040	0.900	0.100	0.300	0.300	0.300	0.300	0.100	0.000
0.080	0.050	0.700	0.100	0.800	0.800	0.300	0.100	0.100	0.000
0.090	0.050	0.100	0.100	2.000	0.800	0.300	0.300	0.100	0.000
0.000	0.090	0.100	0.100	2.000	0.800	0.300	0.100	0.100	0.075
0.000	0.400	0.010	0.200	1.500	0.800	0.300	0.100	0.100	0.075
0.000	0.100	0.200	2.000	0.050	0.700	0.300	0.100	0.100	0.000
0.000	0.000	0.020	20.000	0.050	0.100	0.300	0.100	0.150	0.000
0.000	0.000	0.000	50.000	25.000	0.100	0.100	0.100	0.000	0.050
0.000	0.000	0.000	0.000	60.000	0.100	0.100	0.000	0.050	0.050
0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.300	0.050	0.050
