0.000	0.000	0.000	0.000	0.700	0.300	0.200	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.700	0.300	0.200	0.000	0.050	0.050
0.000	0.000	0.350	0.100	0.500	0.300	0.200	0.000	0.050	0.050
0.000	0.000	0.450	0.100	0.500	0.300	0.200	0.000	0.050	0.050
0.000	0.000	0.300	0.200	0.500	0.300	0.200	0.000	0.050	0.050
0.000	0.000	0.150	0.200	0.500	0.300	0.200	0.000	0.050	0.050
0.000	0.210	0.400	0.200	0.700	0.300	0.200	0.200	0.000	0.050
0.090	0.020	2.500	0.200	2.500	0.300	0.200	0.200	0.000	0.050
0.600	0.900	2.500	0.800	6.500	0.300	0.200	0.200	0.100	0.000
0.650	0.400	7.500	0.800	6.500	0.300	0.200	0.200	0.100	0.000
0.450	0.400	2.500	5.500	6.500	0.300	0.500	0.300	0.100	0.000
0.000	0.300	6.500	8.000	5.000	0.300	0.900	0.900	0.100	0.900
0.000	1.500	10.000	45.000	3.000	0.200	0.900	4.000	0.200	10.000
0.000	10.000	0.550	65.000	3.000	0.100	3.000	4.000	0.200	0.000
0.000	0.000	0.100	100.000	20.000	7.000	2.000	3.000	0.200	0.000
0.000	0.000	0.000	180.000	70.000	7.000	2.000	3.000	0.000	0.050
0.000	0.000	0.000	0.000	250.000	8.000	2.000	0.000	0.200	0.050
0.000	0.000	0.000	0.000	0.000	0.000	4.000	3.000	0.200	0.050
