0.000	0.000	0.000	0.000	0.188	0.200	0.200	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.175	0.200	0.200	0.000	0.050	0.050
0.000	0.000	0.200	0.100	0.150	0.200	0.200	0.000	0.050	0.050
0.000	0.000	0.250	0.100	0.150	0.200	0.200	0.000	0.050	0.050
0.000	0.000	0.300	0.100	1.500	0.200	0.200	0.000	0.050	0.050
0.000	0.000	0.200	0.100	1.500	0.200	0.200	0.000	0.050	0.050
0.000	0.110	0.200	0.900	1.500	0.200	0.200	0.850	0.000	0.050
0.020	0.020	0.300	0.900	1.000	0.200	1.000	1.500	0.000	0.050
0.090	0.100	3.500	0.600	0.400	0.300	2.000	1.500	0.100	0.000
0.090	0.150	7.500	0.600	2.500	0.300	0.200	0.100	0.100	0.000
0.150	0.080	0.800	0.400	2.500	0.300	0.500	0.300	0.100	0.000
0.000	0.100	0.600	0.200	3.000	0.300	0.200	0.200	0.100	0.700
0.000	1.200	0.200	0.200	2.500	0.300	0.500	0.200	0.400	0.550
0.000	0.500	0.300	0.200	0.900	0.300	0.200	0.200	0.400	0.000
0.000	0.000	0.050	40.000	0.200	0.200	0.200	0.200	0.300	0.000
0.000	0.000	0.000	170.000	50.000	0.200	0.200	0.100	0.000	0.050
0.000	0.000	0.000	0.000	180.000	0.400	0.200	0.000	0.050	0.050
0.000	0.000	0.000	0.000	0.000	0.000	5.000	0.300	0.050	0.050
