0.000	0.000	0.000	0.000	0.100	3.000	0.700	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.100	3.000	0.700	0.000	0.050	0.050
0.000	0.000	0.300	0.200	0.050	3.000	0.700	0.000	0.050	0.050
0.000	0.000	0.800	0.200	0.100	3.000	0.700	0.000	0.050	0.050
0.000	0.000	0.300	0.200	0.100	3.000	0.700	0.000	0.050	0.050
0.000	0.000	0.100	0.200	0.100	3.000	0.700	0.000	0.050	0.050
0.000	0.110	0.200	0.200	0.100	3.000	0.700	0.800	0.000	0.050
0.100	0.020	0.300	1.500	2.500	3.000	0.700	0.900	0.000	0.050
0.650	0.600	0.300	0.100	6.000	3.000	0.700	0.900	0.100	0.000
0.800	2.500	3.000	0.100	6.000	3.000	0.700	0.900	0.100	0.000
0.600	0.800	3.500	4.500	6.000	3.000	2.000	2.000	0.100	0.000
0.000	0.300	4.500	8.000	5.400	3.000	2.000	0.900	0.100	0.050
0.000	1.500	10.500	40.000	0.700	1.500	2.000	4.000	4.000	10.000
0.000	30.000	0.600	60.000	1.500	0.300	0.700	4.000	4.000	0.000
0.000	0.000	0.600	75.000	20.000	10.000	0.600	4.000	4.000	0.000
0.000	0.000	0.000	200.000	120.000	20.000	10.000	10.000	0.000	0.050
0.000	0.000	0.000	0.000	180.000	30.000	10.000	0.000	4.000	0.050
0.000	0.000	0.000	0.000	0.000	0.000	3.000	10.000	4.000	0.050
