0.000	0.000	0.000	0.000	0.195	0.200	0.100	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.188	0.200	0.100	0.000	0.050	0.050
0.000	0.000	0.100	0.150	0.175	0.200	0.100	0.000	0.050	0.050
0.000	0.000	0.200	0.150	0.175	0.200	0.100	0.000	0.050	0.050
0.000	0.000	0.150	0.200	1.500	0.200	0.100	0.000	0.050	0.050
0.000	0.000	0.250	0.200	1.500	0.200	0.100	0.000	0.050	0.050
0.000	0.175	0.300	0.800	1.500	0.200	0.100	0.300	0.000	0.050
0.150	0.050	0.100	1.000	2.000	0.200	1.000	0.500	0.000	0.050
0.150	0.200	4.000	2.500	0.800	0.200	1.000	0.500	0.100	0.000
0.100	0.250	11.500	0.600	3.500	0.200	0.100	0.100	0.100	0.000
0.250	0.200	0.900	0.300	3.500	0.200	0.500	0.400	0.100	0.000
0.000	0.150	0.800	0.300	3.500	0.200	0.600	0.400	0.100	0.800
0.000	1.200	0.300	0.600	3.500	0.100	0.500	0.800	0.400	0.600
0.000	2.500	0.500	20.000	0.500	0.200	0.900	0.800	0.400	0.000
0.000	0.000	0.050	30.000	0.300	0.200	0.200	0.800	0.300	0.000
0.000	0.000	0.000	180.000	55.000	0.200	0.600	0.100	0.000	0.050
0.000	0.000	0.000	0.000	170.000	0.600	0.600	0.000	0.050	0.050
0.000	0.000	0.000	0.000	0.000	0.000	5.000	0.300	0.050	0.050
