0.000	0.000	0.000	0.000	0.830	0.912	0.806	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.825	0.794	0.756	0.000	0.493	0.493
0.000	0.000	0.538	0.493	0.810	0.650	0.680	0.000	0.493	0.493
0.000	0.000	0.682	0.608	0.812	0.572	0.670	0.000	0.493	0.493
0.000	0.000	0.759	0.638	0.667	0.616	0.728	0.000	0.493	0.493
0.000	0.000	0.795	0.699	0.730	0.635	0.720	0.000	0.493	0.493
0.000	0.632	0.739	0.662	0.643	0.653	0.720	0.651	0.000	0.493
0.421	0.510	0.613	0.653	0.643	0.653	0.662	0.578	0.000	0.493
0.431	0.640	0.562	0.635	0.724	0.662	0.662	0.555	0.619	0.000
0.531	0.669	0.562	0.667	0.713	0.667	0.662	0.511	0.585	0.000
0.774	0.725	0.632	0.750	0.706	0.638	0.626	0.454	0.496	0.000
0.000	0.528	0.638	0.580	0.706	0.651	0.590	0.448	0.584	0.638
0.000	0.475	0.695	0.613	0.766	0.686	0.638	0.476	0.555	0.868
0.000	0.799	0.757	0.702	0.814	0.612	0.622	0.480	0.549	0.000
0.000	0.000	0.646	0.768	0.664	0.554	0.592	0.551	0.421	0.000
0.000	0.000	0.000	0.640	0.547	0.609	0.600	0.551	0.000	0.377
0.000	0.000	0.000	0.000	0.459	0.365	0.525	0.000	0.421	0.377
0.000	0.000	0.000	0.000	0.000	0.000	0.525	0.875	0.421	0.377

