1	13.17
24	12.63
48	12.50
72	12.17
96	12.00
120	12.46
144	12.34
168	12.66
192	12.54
216	12.64
240	12.46
264	12.59
288	12.84
312	12.94
336	12.51
360	12.08
384	11.99
408	11.82
432	12.03
456	11.97
480	12.00
504	12.31
528	12.60
552	12.67
576	12.00
600	12.28
624	12.43
648	12.75
672	12.54
696	12.04
720	11.96
744	11.52
768	11.60
792	11.63
816	12.48
840	12.30
864	12.16
888	12.03
912	12.60
936	12.24
960	12.01
984	11.85
1008	11.77
1032	11.80
1056	12.09
1080	12.41
1104	12.30
1128	12.49
1152	12.48
1176	11.94
1200	12.14
1224	12.06
1248	12.06
1272	11.61
1296	12.47
1320	12.62
1344	12.80
1368	12.63
1392	13.20
1416	13.60
1440	13.57
1464	13.62
1488	13.50
1512	13.15
1536	12.86
1560	12.88
1584	12.88
1608	12.50
1632	12.35
1656	12.29
1680	12.93
1704	13.53
1728	13.63
1752	13.55
1776	13.41
1800	13.78
1824	13.66
1848	13.69
1872	13.94
1896	14.21
1920	14.26
1944	14.20
1968	14.38
1992	15.21
2016	15.73
2040	14.97
2064	14.23
2088	14.51
2112	14.17
2136	14.09
2160	14.17
2184	14.62
2208	14.70
2232	15.29
2256	15.52
2280	15.35
2304	15.65
2328	15.84
2352	16.17
2376	16.15
2400	16.13
2424	15.78
2448	15.20
2472	15.12
2496	15.20
2520	16.04
2544	15.42
2568	15.37
2592	15.65
2616	16.11
2640	16.77
2664	16.81
2688	16.88
2712	16.85
2736	16.94
2760	17.55
2784	17.92
2808	17.59
2832	17.41
2856	17.39
2880	17.61
2904	18.10
2928	19.09
2952	18.88
2976	19.01
3000	18.79
3024	18.85
3048	19.26
3072	19.56
3096	20.04
3120	19.92
3144	20.35
3168	20.68
3192	20.29
3216	20.39
3240	20.66
3264	21.02
3288	21.60
3312	21.68
3336	22.09
3360	21.68
3384	21.80
3408	21.96
3432	21.89
3456	21.51
3480	21.46
3504	22.17
3528	22.44
3552	22.27
3576	22.82
3600	23.12
3624	23.27
3648	23.42
3672	23.82
3696	23.95
3720	23.78
3744	24.04
3768	24.27
3792	24.01
3816	24.04
3840	24.52
3864	24.66
3888	24.98
3912	25.10
3936	24.99
3960	25.29
3984	25.29
4008	25.34
4032	24.86
4056	24.94
4080	25.14
4104	25.53
4128	26.07
4152	26.54
4176	26.51
4200	26.46
4224	26.42
4248	26.67
4272	26.88
4296	27.15
4320	27.08
4344	27.26
4368	27.63
4392	27.89
4416	27.96
4440	27.99
4464	28.04
4488	28.15
4512	27.86
4536	27.38
4560	27.38
4584	27.51
4608	27.61
4632	27.61
4656	27.67
4680	27.51
4704	27.68
4728	27.82
4752	27.98
4776	28.22
4800	28.24
4824	28.25
4848	28.51
4872	29.08
4896	29.83
4920	29.63
4944	29.07
4968	28.56
4992	28.65
5016	28.39
5040	28.71
5064	28.35
5088	28.10
5112	28.39
5136	28.53
5160	28.99
5184	29.07
5208	28.85
5232	28.20
5256	28.39
5280	28.85
5304	29.10
5328	29.34
5352	28.94
5376	28.55
5400	28.50
5424	28.43
5448	28.38
5472	28.39
5496	28.74
5520	28.40
5544	28.27
5568	28.34
5592	28.32
5616	27.92
5640	28.09
5664	28.07
5688	27.67
5712	27.51
5736	27.35
5760	27.07
5784	26.70
5808	26.64
5832	26.71
5856	26.35
5880	25.93
5904	25.93
5928	25.62
5952	25.20
5976	25.17
6000	25.13
6024	25.16
6048	25.14
6072	25.19
6096	25.06
6120	24.86
6144	24.71
6168	24.36
6192	24.20
6216	24.31
6240	24.19
6264	24.36
6288	24.25
6312	24.15
6336	23.74
6360	23.74
6384	23.98
6408	24.04
6432	23.71
6456	23.44
6480	23.38
6504	23.27
6528	23.25
6552	23.37
6576	22.95
6600	22.78
6624	22.67
6648	22.64
6672	22.27
6696	22.12
6720	22.00
6744	21.72
6768	22.33
6792	22.41
6816	21.93
6840	21.66
6864	21.68
6888	21.25
6912	20.96
6936	20.86
6960	20.77
6984	21.13
7008	20.86
7032	21.03
7056	20.97
7080	20.60
7104	20.11
7128	19.59
7152	19.64
7176	19.68
7200	19.50
7224	19.95
7248	20.29
7272	20.00
7296	19.66
7320	19.28
7344	18.83
7368	18.77
7392	18.35
7416	17.73
7440	17.65
7464	17.51
7488	17.57
7512	17.89
7536	18.29
7560	18.33
7584	18.16
7608	17.97
7632	17.78
7656	17.47
7680	17.44
7704	16.81
7728	16.38
7752	16.07
7776	15.98
7800	16.00
7824	16.12
7848	16.24
7872	15.92
7896	16.01
7920	15.89
7944	15.46
7968	15.00
7992	14.95
8016	14.81
8040	14.41
8064	15.06
8088	14.91
8112	15.46
8136	15.10
8160	14.30
8184	13.87
8208	13.87
8232	13.93
8256	13.69
8280	13.97
8304	14.04
8328	14.16
8352	14.44
8376	13.76
8400	13.44
8424	13.57
8448	13.83
8472	13.67
8496	13.48
8520	13.70
8544	13.09
8568	12.92
8592	12.82
8616	12.93
8640	12.86
8664	12.70
8688	12.86
8712	13.15
8736	13.71
