     0.000	     0.000	     0.000	     0.000	    22.254	    22.205	    22.078	     0.000	     0.000	     0.000
     0.000	     0.000	     0.000	     0.000	    22.570	    22.516	    22.352	     0.000	     0.000	     0.000
     0.000	     0.000	    22.618	    22.812	    22.910	    22.851	    22.633	     0.000	     0.000	     0.000
     0.000	     0.000	    22.806	    23.068	    23.224	    23.159	    22.871	     0.000	    22.040	    21.648
     0.000	     0.000	    22.895	    23.188	    23.387	    23.313	    22.965	     0.000	    22.023	    21.604
     0.000	     0.000	    22.888	    23.099	    23.256	    23.171	    22.820	     0.000	     0.000	    21.479
     0.000	    22.862	    22.948	    22.961	    22.937	    22.791	    22.474	    22.065	     0.000	    21.281
    22.973	    23.271	    23.344	    23.129	    22.788	    22.445	    22.088	    21.716	     0.000	    21.036
    23.347	    23.946	    24.197	    23.716	    22.886	    22.213	    21.735	    21.360	    21.043	     0.000
    23.557	    24.542	    25.161	    24.305	    22.834	    21.881	    21.344	    20.990	    20.717	     0.000
    23.251	    24.202	    24.820	    23.598	    21.975	    21.228	    20.854	    20.595	    20.388	     0.000
     0.000	    22.714	    22.364	    21.014	    20.398	    20.410	    20.335	    20.200	    20.067	    19.942
     0.000	    21.364	    20.642	    19.638	    19.568	    19.887	    19.904	    19.840	    19.772	    19.695
     0.000	    20.676	    20.216	    19.753	    19.653	    19.627	    19.538	    19.533	    19.521	     0.000
     0.000	     0.000	    20.062	    19.811	    19.594	    19.334	    19.255	    19.323	    19.323	     0.000
     0.000	     0.000	     0.000	    19.693	    19.475	    19.270	    19.219	    19.209	     0.000	    19.096
     0.000	     0.000	     0.000	     0.000	    19.416	    19.283	    19.177	     0.000	    18.888	    18.908
     0.000	     0.000	     0.000	     0.000	     0.000	     0.000	    19.053	    18.784	    18.671	    18.781
