0.000	0.000	0.000	0.000	0.300	4.000	0.300	0.000	0.000	0.000
0.000	0.000	0.000	0.000	0.300	4.000	0.300	0.000	0.050	0.050
0.000	0.000	0.600	0.800	0.400	4.000	2.000	0.000	0.050	0.050
0.000	0.000	1.500	0.800	0.300	4.000	0.300	0.000	0.050	0.050
0.000	0.000	1.000	0.800	0.300	4.000	0.300	0.000	0.050	0.050
0.000	0.000	0.450	0.800	0.300	4.000	0.300	0.000	0.050	0.050
0.000	0.250	0.300	0.800	0.300	4.000	3.000	0.600	0.000	0.050
0.650	0.200	2.500	0.900	3.500	4.000	4.000	0.900	0.000	0.050
0.900	0.800	3.000	0.900	7.000	4.000	4.000	0.900	0.900	0.000
2.100	8.500	2.500	0.900	7.000	4.000	2.000	0.900	1.000	0.000
2.800	0.700	2.000	0.500	3.000	4.000	2.000	0.900	0.700	0.000
0.000	0.700	6.500	20.000	4.500	4.000	0.300	0.900	0.700	2.000
0.000	2.000	12.000	65.000	4.500	2.000	20.000	4.000	8.000	10.000
0.000	50.000	22.000	70.000	15.000	3.500	20.000	4.000	15.000	0.000
0.000	0.000	25.000	130.000	40.000	10.000	20.000	4.000	25.000	0.000
0.000	0.000	0.000	60.000	160.000	25.000	20.000	20.000	0.000	0.050
0.000	0.000	0.000	0.000	80.000	25.000	20.000	0.000	25.000	0.050
0.000	0.000	0.000	0.000	0.000	0.000	40.000	25.000	25.000	0.050
